platform,domain,owner_name,link,pixelId,facebook_url,like_num,share_num,comment_num
ETSY,www.etsy.com,Make My Holiday,https://www.etsy.com/listing/758108514/little-hearts-cup-cozy,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAwMzQ1MDc4MDU4NTY3IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfP:EyruEZBpsShL6yVkUEpEJlDh6ys,3,0,0
SHOPIFY,therugbyshop.com,The Rugby Shop,https://buff.ly/2I8zHVj,202264870428521.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTg2MDc3MzI5MDgwNjk5NSIsImFub255bW91cyI6dHJ1ZX0:1jARfP:LcsqkhuLFmRFFcwes0XVWckd8uY,0,0,0
SHOPIFY,www.antiquesandteacups.com,Antiques And Teacups,https://www.antiquesandteacups.com/products/elizabethan-shamrock-small-cup-and-saucer-english-1950s-bone-china,2368485926703067.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTM5MTEyODMyNzY5Mzg0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfP:Pl6OuuAXrS9Uk1YXapR9vAZ4f2k,135,19,11
SHOPIFY,ineffabletru.com,Ineffable Tru,https://shortlink.store/KFci4RCK3,387676941913527.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA2MzY3OTE0MDUyNTQ1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfP:fDM6g4UG74pNZFvDW1sE9IfSHCM,0,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25304-nhl-st-louis-blues-2019-stanley-cup-champions-puck-mat,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfP:FBkx6UfUft2PJ71VgazameZgymo,0,0,0
SHOPIFY,thefringedpineapple.com,The Fringed Pineapple,https://thefringedpineapple.com/products/morning-s-are-bull-campfire-cup?_pos=1&_sid=c1ef2ac66&_ss=r,334696030326043.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTMwOTYzOTU2OTk0MzE2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfP:CKyb0k_92j0IDT_w-T0A-HaptgA,5,2,0
SHOPIFY,luvur-body.com,Luv Ur Body Menstrual Cups,http://bit.ly/2Cm0c49,1015372205194811.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTY1MDgwODU3MDE0NDkwIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfP:9hf6tGh36WfTNcvq-A0Z1Q9zqbI,0,0,0
WOOCOMMERCE,ilg.lxgindia.com,Indian LAN Gaming - ILG Cup,http://bit.ly/ilgschedule,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTg3MTgwNjk1MDg5NzYyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfP:ku8nX1sHFYUD5gy-ovup9O6RFug,3,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25306-nhl-st-louis-blues-2019-stanley-cup-champions-starter-mat,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfP:FBkx6UfUft2PJ71VgazameZgymo,0,0,0
SHOPIFY,fanshophq.com,Broncos Gear,https://fanshophq.com/products/denver-broncos-thermo-cup-14oz-stainless-steel-double-wall,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vODA4MDQzNTQyNTQ4NjYyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfP:UY81eiK2jzfGBIuZuJ_5KWI9cNk,17,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25311-nhl-st-louis-blues-2019-stanley-cup-champions-rink-runner,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfP:FBkx6UfUft2PJ71VgazameZgymo,0,0,0
SHOPIFY,ineffabletru.com,Ineffable Tru,https://shortlink.store/wop1o1QB6,387676941913527.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA2MzY3OTE0MDUyNTQ1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:FG9xsNNUEwYQIVD_e3GvxCpaqxE,0,0,0
SHOPIFY,thefringedpineapple.com,The Fringed Pineapple,https://thefringedpineapple.com/products/morning-s-are-bull-campfire-cup?_pos=1&_sid=c1ef2ac66&_ss=r,334696030326043.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTMwOTYzOTU2OTk0MzE2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:PLyWuo0Xa9i__UhK7eE88oIVJ9c,22,0,2
SHOPIFY,fanshophq.com,Kansas City Chiefs Fan Shop HQ,https://fanshophq.com/products/kansas-city-chiefs-thermo-cup-14oz-stainless-steel-double-wall,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTE5NDYyNTk5Mzk4NjExMiIsImFub255bW91cyI6dHJ1ZX0:1jARfQ:j571xdC4RSDyouCPzB0mUsqBraI,3,0,0
WOOCOMMERCE,preparecarefully.com,PrepareCarefully,https://bit.ly/2YCfP3Q,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA2MjgyNDQ0MTE2NjI1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:SLM7HPe4MqMUWQ_BRpmN5zYT2nc,0,2,0
WOOCOMMERCE,groundzeronet.com,Ground Zero,https://groundzeronet.com/product/fortnite-vaccum-cup-black/,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vODI3Mjc2NjYwNzE5Mzg1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:_uHfAHgzW4Kj1MIit47vt1GOym8,37,0,3
SHOPIFY,fanshophq.com,Iowa State Cyclones Fan HQ,https://fanshophq.com/products/9413109531-iowa-state-cyclones-thermo-cup-14oz-stainless-steel-double-wall,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTg0MzI5NTM1Mjc5NDIwIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:EMB5g7GA8DU3wvi7p8gM44RT5ME,0,0,0
WOOCOMMERCE,recipes-cooker.com,Grandma's delicious recipes,https://recipes-cooker.com/my-grandmothers-fresh-peach-cobbler/,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTExMjM1Njc3MDI0NzgxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:SZUTnRF3UOSpML3nBY2tANju-ck,29,4,16
SHOPIFY,52mug.com,52MUG-manycups,https://shortlink.store/UpJQEwl56,2901201333243706.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEwNzEyOTMwMzcyNzMxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:vtQxG9EgiJTimvtCEmeasEtPiIg,0,0,0
SHOPIFY,uniwiin.com,Love Cats,https://teewiin.com/cat-cup,439909203374907.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTU5MzA5MzEwMDk5ODIyMyIsImFub255bW91cyI6dHJ1ZX0:1jARfQ:GaCtNwM6dL0-AosM2h_siWwoFOk,94,21,1
SHOPIFY,thefringedpineapple.com,The Fringed Pineapple,https://thefringedpineapple.com/products/cowboys-think-i-m-handy-cowboy-campfire-cup?_pos=1&_sid=280854bf6&_ss=r,334696030326043.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTMwOTYzOTU2OTk0MzE2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:PLyWuo0Xa9i__UhK7eE88oIVJ9c,19,0,2
SHOPIFY,fanshophq.com,San Francisco 49er Fan HQ,https://fanshophq.com/products/san-francisco-49ers-thermo-cup-14oz-stainless-steel-double-wall,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vODA1MTIxMzMyODUxOTM5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:ryhySmLlDrWtQoHonWCER1vbFcw,27,2,0
SHOPIFY,www.lunette.com,Lunette,http://bit.ly/38juB3m.,911488232278083.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTQ1MDUwMzQxNDk4MTYyOSIsImFub255bW91cyI6dHJ1ZX0:1jARfQ:udIXNIrm9X5ib7ADqJ2WdlGL-e0,0,0,0
SHOPIFY,luvur-body.com,Luv Ur Body Menstrual Cup,http://bit.ly/2Cm0c49,1015372205194811.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA4ODE0NjYzOTIwNzQ1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:YKqwiBgVD7qfI38VIsk4hxaZwfg,0,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25307-nhl-st-louis-blues-2019-stanley-cup-champions-2-pc-vinyl-car-mat-set,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:jdHRCIW09CkBam7_9xY4ZydmZP4,0,0,0
SHOPIFY,www.sweetbeeshop.com,Sweet Bee Boutique & Desserts,https://www.sweetbeeshop.com/collections/new/products/cozy-cup-texas-true-threads-heather-dust-tee,1883225525255894.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTkxNTUyMTgxMjA0ODEwMCIsImFub255bW91cyI6dHJ1ZX0:1jARfQ:zWWHUAK6ndrgpeoD0h4n7_6hg88,3,0,0
SHOPIFY,luvur-body.com,Luv Ur Body Menstrual Cup,http://bit.ly/2Cm0c49,1015372205194811.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA4ODE0NjYzOTIwNzQ1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:YKqwiBgVD7qfI38VIsk4hxaZwfg,0,0,0
SHOPIFY,firstgreener.com,First Greener,https://firstgreener.com/products/your-premium-menstrual-cup,490387124737342.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTc4OTQ0OTMyODIxNTAwIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:qex1tQOfqedzHEViuK2wHKsCSMA,1,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25310-nhl-st-louis-blues-2019-stanley-cup-champions-medallion-door-mat,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:jdHRCIW09CkBam7_9xY4ZydmZP4,0,0,0
SHOPIFY,luvur-body.com,Luv Ur Body Menstrual Cup,http://bit.ly/2Cm0c49,1015372205194811.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA4ODE0NjYzOTIwNzQ1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:YKqwiBgVD7qfI38VIsk4hxaZwfg,0,0,0
SHOPIFY,fanshophq.com,Seattle Seahawks Fan HQ,https://fanshophq.com/products/seattle-seahawks-thermo-cup-14oz-stainless-steel-double-wall,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTU4Nzg0MDY0MjAwMDg4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfQ:Ls7FdxjAfQu_cPzSvmGGLs5T55U,26,2,0
SHOPIFY,therugbyshop.com,therugbyref.com,https://buff.ly/30b7zb7,202264870428521.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjE1NzQ2MzM4ODU1NzQyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:NurXpJHYaH-RQknFFzEFpoYBQy8,0,0,0
SHOPIFY,luvur-body.com,Luv Ur Body Menstrual Cup,http://bit.ly/2Cm0c49,1015372205194811.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA4ODE0NjYzOTIwNzQ1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:zUxY91Cq5-7auIqhqiTcXkC0HwI,0,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25311-nhl-st-louis-blues-2019-stanley-cup-champions-rink-runner,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:4cDUd61vAb97JR2BbMBHq6No8ps,0,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25311-nhl-st-louis-blues-2019-stanley-cup-champions-rink-runner,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:4cDUd61vAb97JR2BbMBHq6No8ps,0,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25314-nhl-st-louis-blues-2019-stanley-cup-champions-5x8-rug,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:4cDUd61vAb97JR2BbMBHq6No8ps,0,0,0
SHOPIFY,timewasantiques.net,Time Was Antiques,https://timewasantiques.net/products/eggcup-blue-transferware-toile-england-egg-cup-double-ironstone,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTkxMDkwOTI5MzEzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:NG2IAQxGDZqAWe9UGrLkyCfT0Bg,8,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25312-nhl-st-louis-blues-2019-stanley-cup-champions-grill-mat,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:4cDUd61vAb97JR2BbMBHq6No8ps,0,0,0
SHOPIFY,luvur-body.com,Luv Ur Body Menstrual Cup,http://bit.ly/2Cm0c49,1015372205194811.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA4ODE0NjYzOTIwNzQ1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:zUxY91Cq5-7auIqhqiTcXkC0HwI,0,0,0
SHOPIFY,www.lunette.com,Lunette Menstrual Cup,http://bit.ly/2PnQnfI.,911488232278083.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNjQwODA1ODI0OSIsImFub255bW91cyI6dHJ1ZX0:1jARfR:W0GhM9nwW0MYiCeqQkWA6_O1aNc,16,2,0
SHOPIFY,ominouslittlecup.com,Ominous Little Cup,https://shortlink.store/LGus_TzYm,1030335973964329.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEzMDA5MDM2Nzk1MzQzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:_FX6bE5lOGFNkktuRnzb-2NKO60,0,0,0
SHOPIFY,fanshophq.com,Broncos Gear,https://fanshophq.com/products/denver-broncos-thermo-cup-14oz-stainless-steel-double-wall,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vODA4MDQzNTQyNTQ4NjYyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:_O_ZWyPpeH4UeunXCfI-L-gGtSU,24,0,0
SHOPIFY,www.antiquesandteacups.com,Antiques And Teacups,https://www.antiquesandteacups.com/products/yellow-primroses-cup-and-saucer-1950s-royal-kendall-floral-bone-china,2368485926703067.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTM5MTEyODMyNzY5Mzg0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:Kro1ZQYZ0DhNKL2kYZ0PrcZpl0c,86,7,3
SHOPIFY,fanshophq.com,Lady Seahawks Fan HQ,https://fanshophq.com/products/seattle-seahawks-thermo-cup-14oz-stainless-steel-double-wall,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTk0MDcxOTY0MzI4NzYxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:jCb-l9B-l0T4Rl4ZqqO-OGIxyLs,1,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25307-nhl-st-louis-blues-2019-stanley-cup-champions-2-pc-vinyl-car-mat-set,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:4cDUd61vAb97JR2BbMBHq6No8ps,0,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25310-nhl-st-louis-blues-2019-stanley-cup-champions-medallion-door-mat,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:4cDUd61vAb97JR2BbMBHq6No8ps,1,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25314-nhl-st-louis-blues-2019-stanley-cup-champions-5x8-rug,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:4cDUd61vAb97JR2BbMBHq6No8ps,0,0,0
SHOPIFY,fanshophq.com,St. Louis Blues Fan HQ,https://fanshophq.com/products/25312-nhl-st-louis-blues-2019-stanley-cup-champions-grill-mat,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNTcwMjYxOTc5NzcwNDgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:4cDUd61vAb97JR2BbMBHq6No8ps,0,0,0
SHOPIFY,fanshophq.com,Philadelphia Eagles Fan HQ,https://fanshophq.com/products/philadelphia-eagles-thermo-cup-14oz-stainless-steel-double-wall,1471678166432425.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNjQ0NDY2Nzg4OTc3NTM4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:260vBlTbk_eg1-8vk-LBM7pDoPg,4,0,0
WOOCOMMERCE,ilg.lxgindia.com,Indian LAN Gaming - ILG Cup,http://bit.ly/ilgschedule,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTg3MTgwNjk1MDg5NzYyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:REz-M9E-2CMOewBua-LORRzJgVQ,3,0,0
SHOPIFY,coffeecupswithlids.com,Coffee & Tea Cups with Lids,https://coffeecupswithlids.com/products/fashion-cat-and-fish-group-mark-ceramic-cup-cartoon-with-spoon-with-lid-drinkware,961467724189830.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA5MDkwMDczODI1NTk2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfR:TFwKth5aMARLd6k30R7jOCiJuCI,53,4,2
SHOPIFY,www.kimlarsendesigns.com,Kim Larsen Designs- Custom High End Glitter Tumblers,http://Www.kimlarsendesigns.com,857301224451006.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzE4NTg1MjE1NTc1MDE0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:prJ7eqH667gJZDjSKL3PvTxrtNw,1,0,0
SHOPBASE,www.vivelacebeauty.com,All Good Stuff 036,https://rebrand.ly/c7eaa,608500679726054.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA2MTcyOTUwODkwNTAxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:0KnoV2rvfwtcXQgF-sFMaOPZYM8,32,10,15
SHOPIFY,www.piperloucollection.com,Piper Lou Collection,https://www.piperloucollection.com/products/blank-piper-lou-premium-tumbler-limited-supplies?variant=30994443042874,1520374701535750.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjM0MDk0NjY2OTU1ODQxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:9EzsVraif0yuUZpMeU1SwusBtE8,0,0,0
UNRECOGNIZED,islandofroses.com,Marvelous Camping,https://tinyurl.com/sbxdv5m,438432680267777.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA2Mjk0NDg3NTAwNTg0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:nkCNmQv-yRViydNxSYbDjxer054,6,1,0
SHOPBASE,www.aquacozy.net,Strict Tips,http://rebrand.ly/6bd76,473881760005252.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA3NTIyNzkwNzQxMjAyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:twi-270NZCTwqqy7Po3t9A8pbfQ,2,1,0
WOOCOMMERCE,wozoro.com,Camping Chill,http://trendeezone.com/tumbler,731376210580000.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vODQyODgzMDg5Mzk4MDI4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:m5bop3emHvO4l7GL8PuFjle0Rh4,0,0,1
WOOCOMMERCE,printzily.com,Livin' The Farm Life,https://rebrand.ly/74a79f,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEyMDg3ODAzNTY3NDk4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:Fk6B5WWK0SUz8va5S9l_qlyhLaw,7,3,0
SHOPBASE,www.cupbase.com,Every Moment Matters,https://rebrand.ly/398971,2382440658687342.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA3MjI5MTA0MTEyOTY4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:tG5x9H8vA94yuhWBXAaRNIzndTk,38,10,0
WOOCOMMERCE,niche3d.us,I Love My Country,http://bit.ly/3biAn7t,1288973677974889.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjM4MTk3Mjg2ODc1NjQ1NyIsImFub255bW91cyI6dHJ1ZX0:1jARfS:uaJRCrGtBH0b2wLjQkMPt6vt-r8,94,28,1
SHOPIFY,unlawfulthreads.com,WTF Welcome To Florida,http://bit.ly/fxycated,267365327203723.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTcyMzYyMjQwMTExNzQ5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:L1uXQBvKJWapdXa6NlgzAJG8J64,1,1,0
SHOPIFY,www.wickedkreations.com.au,Wicked Kreations,https://www.wickedkreations.com.au/collections/ready-made-tumblers/products/wrap-both-hands-20oz-tumbler,114787232459404.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTE1MTE2Njg2MTYwNzkzNSIsImFub255bW91cyI6dHJ1ZX0:1jARfS:K_IRWjemN-UaNMCdkCUd9OrtSXQ,1,0,0
SHOPIFY,basscoast.ca,Bass Coast Festival,https://basscoast.ca/collections/christmas-2020-sale,1447295662032220.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTY1MDA1MzYwMjI1NjcxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:sU1vnq2QzwJThowme1e8XjoqcqQ,57,2,24
SHOPIFY,kaboodleworld.com,KaboodleWorld,http://bit.ly/IPAtumbler,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDQxNjA5MDkyNTQ4NDM2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:FJGlk57h-Fp1MOfmppga8EPM4K0,1,1,0
SHOPIFY,unlawfulthreads.com,MR BONE HEAD,http://bit.ly/2BDRNK,267365327203723.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDEzMTU2MDQyMDc5NzkyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfS:sFKyfGU6AxiwYgEVPhlPY2bzZuc,0,0,0
